0,176.4,53.4867,31.2192,0.0400595
1,176.287,53.3615,31.1968,0.0801189
2,175.984,53.4141,31.1772,0.120178
3,176.36,53.3872,31.1605,0.160238
4,176.123,53.4343,31.185,0.200297
5,176.292,53.4449,31.1453,0.240357
6,175.329,53.4493,31.1257,0.280416
7,175.601,53.4322,31.1116,0.320476
8,176.017,53.3839,31.1865,0.360535
9,174.911,53.3839,31.2373,0.400595
10,173.532,53.1534,31.379,0.440654
11,171.795,53.0149,31.4799,0.480713
12,170.354,52.8036,31.6438,0.520773
13,169.986,52.5674,31.7272,0.560832
14,169.865,52.206,31.7265,0.600892
15,170.551,51.9792,31.6814,0.640951
16,171.621,51.6212,31.6114,0.681011
17,172.745,51.3102,31.5429,0.72107
18,173.515,50.9368,31.5885,0.76113
19,172.996,50.6353,31.5984,0.801189
20,172.822,50.2707,31.682,0.841249
21,172.865,49.8439,31.9228,0.881308
22,171.646,49.4899,31.9332,0.921367
23,171.053,49.1869,31.9273,0.961427
24,172.292,48.8493,31.9001,1.00149
25,173.381,48.4898,31.9176,1.04155
26,173.044,48.0333,31.9191,1.08161
27,172.15,47.6429,31.9693,1.12166
28,170.765,47.3372,32.083,1.16172
29,170.755,46.8733,32.2671,1.20178
30,170.606,46.4483,32.3845,1.24184
31,171.314,46.1247,32.3504,1.2819
32,171.693,45.9538,32.3209,1.32196
33,171.532,45.4332,32.4311,1.36202
34,170.152,45.0575,32.4619,1.40208
35,169.695,44.5943,32.6667,1.44214
36,169.486,44.4105,32.6616,1.4822
37,170.523,44.0635,32.742,1.52226
38,169.963,43.6061,32.8244,1.56232
39,169.894,43.2051,32.8325,1.60238
40,169.105,42.8448,32.9253,1.64244
41,168.166,42.5109,33.0505,1.6825
42,167.472,42.1204,33.1109,1.72256
43,168.053,41.7628,33.1593,1.76262
44,168.85,41.5167,33.2487,1.80268
45,168.394,41.2019,33.3305,1.84273
46,167.766,40.7692,33.5416,1.88279
47,166.31,40.3888,33.6894,1.92285
48,166.28,40.0262,33.7693,1.96291
49,165.776,39.6915,33.7873,2.00297
50,165.786,39.3206,33.8497,2.04303
51,166.075,38.9891,34.0429,2.08309
52,164.099,38.5832,34.1807,2.12315
53,163.587,38.2253,34.3195,2.16321
54,163.178,37.8876,34.4624,2.20327
55,163.344,37.472,34.5438,2.24333
56,163.464,37.094,34.6233,2.28339
57,162.919,36.8764,34.7012,2.32345
58,162.576,36.3772,34.9845,2.36351
59,161.046,36.1794,35.1727,2.40357
60,160.278,35.8109,35.3021,2.44363
61,160.251,35.3843,35.4035,2.48369
62,160.939,35.0764,35.4441,2.52375
63,161.088,34.687,35.6508,2.56381
64,160.046,34.3321,35.8374,2.60386
65,158.844,33.956,36.0448,2.64392
66,157.994,33.6442,36.2266,2.68398
67,157.853,33.3598,36.372,2.72404
68,158.849,32.9703,36.6238,2.7641
69,158.281,32.6131,36.6553,2.80416
70,157.969,32.3025,36.7954,2.84422
71,156.882,31.9193,37.0829,2.88428
72,155.342,31.5595,37.3205,2.92434
73,154.24,31.1883,37.5886,2.9644
74,154.28,30.8476,37.7869,3.00446
75,154.147,30.5863,37.8117,3.04452
76,154.527,30.2056,37.9823,3.08458
77,153.482,29.9019,38.0933,3.12464
78,152.454,29.5384,38.3296,3.1647
79,151.857,29.2002,38.6996,3.20476
80,151.154,28.9086,38.8912,3.24482
81,151.574,28.672,38.977,3.28488
82,150.93,28.3009,39.1906,3.32493
83,150.766,27.9805,39.4125,3.36499
84,150.022,27.6621,39.7025,3.40505
85,148.928,27.4565,39.8796,3.44511
86,147.893,27.0821,40.1214,3.48517
87,148.351,26.7329,40.3317,3.52523
88,148.49,26.3989,40.5464,3.56529
89,147.755,26.1469,40.7653,3.60535
90,146.917,25.7483,41.0963,3.64541
91,145.792,25.5991,41.2226,3.68547
92,144.885,25.2099,41.6039,3.72553
93,145.581,25.0526,41.665,3.76559
94,145.388,24.6305,41.8852,3.80565
95,144.233,24.3304,42.1573,3.84571
96,143.932,24.2443,42.3922,3.88577
97,142.645,23.7786,42.8433,3.92583
98,142.061,23.4779,43.1157,3.96589
99,142.374,23.2291,43.2846,4.00595
100,142.091,22.9734,43.4601,4.04601
101,141.583,22.5402,43.8678,4.08606
102,140.356,22.3964,43.9704,4.12612
103,139.276,22.1448,44.3781,4.16618
104,138.787,21.8,44.7334,4.20624
105,138.799,21.5409,44.9222,4.2463
106,139.206,21.3589,45.0569,4.28636
107,139.039,21.236,45.3287,4.32642
108,137.772,20.8979,45.6433,4.36648
109,136.086,20.3742,46.2071,4.40654
110,134.974,20.2842,46.4591,4.4466
111,134.84,20.2877,46.4479,4.48666
112,134.744,19.7942,46.8688,4.52672
113,135.605,19.4319,47.2629,4.56678
114,135.794,19.3025,47.4987,4.60684
115,134.227,18.9049,47.8346,4.6469
116,133.156,18.7563,48.0238,4.68696
117,131.903,18.3526,48.6561,4.72702
