135.46	52.922
135.46	53.022
135.46	53.122
135.46	53.222
135.46	53.322
135.46	53.422
135.46	53.522
135.46	53.622
135.46	53.722
135.46	53.822
135.46	53.922
135.46	54.022
135.46	54.122
135.46	54.222
135.46	54.322
135.46	54.422
135.46	54.522
135.46	54.622
135.46	54.722
135.46	54.822
135.46	54.922
135.46	55.022
135.46	55.122
135.46	55.222
135.46	55.322
135.46	55.422
135.46	55.522
135.46	55.622
135.46	55.722
135.46	55.822
135.46	55.922
135.46	56.022
135.46	56.122
135.46	56.222
135.46	56.322
135.46	56.422
135.46	56.522
135.46	56.622
135.46	56.722
135.46	56.822
135.46	56.922
135.46	57.022
135.46	57.122
135.46	57.222
135.46	57.322
135.46	57.422
135.46	57.522
135.46	57.622
135.46	57.722
135.46	57.822
135.46	57.922
135.46	58.022
135.46	58.122
135.46	58.222
135.46	58.322
135.46	58.422
135.46	58.522
135.46	58.622
135.46	58.722
135.46	58.822
135.46	58.922
135.46	59.022
135.46	59.122
135.46	59.222
135.46	59.322
135.46	59.422
135.46	59.522
135.46	59.622
135.46	59.722
135.46	59.822
135.46	59.922
135.46	60.022
135.46	60.122
135.46	60.222
135.46	60.322
135.46	60.422
135.46	60.522
135.46	60.622
135.46	60.722
135.46	60.822
135.46	60.922
135.46	61.022
135.46	61.122
135.46	61.222
135.46	61.322
135.46	61.422
135.46	61.522
135.46	61.622
135.46	61.722
135.46	61.822
135.46	61.922
135.46	62.022
135.46	62.122
135.46	62.222
135.46	62.322
135.46	62.422
135.46	62.522
135.46	62.622
135.46	62.722
135.46	62.822
135.46	62.922
135.46	63.022
135.46	63.122
135.46	63.222
135.46	63.322
135.46	63.422
135.46	63.522
135.46	63.622
135.46	63.722
135.46	63.822
135.46	63.922
135.46	64.022
135.46	64.122
135.46	64.222
135.46	64.322
135.46	64.422
135.46	64.522
135.46	64.622
135.46	64.722
135.46	64.822
135.46	64.922
135.46	65.022
135.46	65.122
135.46	65.222
135.46	65.322
135.46	65.422
135.46	65.522
135.46	65.622
135.46	65.722
135.46	65.822
135.46	65.922
135.46	66.022
135.46	66.122
135.46	66.222
135.46	66.322
135.46	66.422
135.46	66.522
135.46	66.622
135.46	66.722
135.46	66.822
135.46	66.922
135.46	67.022
135.46	67.122
135.46	67.222
135.46	67.322
135.46	67.422
135.46	67.522
135.46	67.622
135.46	67.722
135.46	67.822
135.46	67.922
135.46	68.022
135.46	68.122
135.46	68.222
135.46	68.322
135.46	68.422
135.46	68.522
135.46	68.622
135.46	68.722
135.46	68.822
135.46	68.922
135.46	69.022
135.46	69.122
135.46	69.222
135.46	69.322
135.46	69.422
135.46	69.522
135.46	69.622
135.46	69.722
135.46	69.822
135.46	69.922
135.46	70.022
135.46	70.122
135.46	70.222
135.46	70.322
135.46	70.422
135.46	70.522
135.46	70.622
135.46	70.722
135.46	70.822
135.46	70.922
135.46	71.022
135.46	71.122
135.46	71.222
135.46	71.322
135.46	71.422
135.46	71.522
135.46	71.622
135.46	71.722
135.46	71.822
135.46	71.922
135.46	72.022
135.46	72.122
135.46	72.222
135.46	72.322
135.46	72.422
135.46	72.522
135.46	72.622
135.46	72.722
135.46	72.822
135.46	72.922
135.46	73.022
135.46	73.122
135.46	73.222
135.46	73.322
135.46	73.422
135.46	73.522
135.46	73.622
135.46	73.722
135.46	73.822
135.46	73.922
135.46	74.022
135.46	74.122
135.46	74.222
135.46	74.322
135.46	74.422
135.46	74.522
135.46	74.622
135.46	74.722
135.46	74.822
135.46	74.922
135.46	75.022
135.46	75.122
135.46	75.222
135.46	75.322
135.46	75.422
135.46	75.522
135.46	75.622
135.46	75.722
135.46	75.822
135.36	75.822
135.26	75.822
135.16	75.822
135.06	75.822
134.96	75.822
134.86	75.822
134.86	75.922
134.86	76.022
134.86	76.122
134.86	76.222
134.86	76.322
134.86	76.422
134.86	76.522
134.86	76.622
134.86	76.722
134.86	76.822
134.86	76.922
134.86	77.022
134.86	77.122
134.86	77.222
134.86	77.322
134.86	77.422
134.86	77.522
134.86	77.622
134.86	77.722
134.86	77.822
134.86	77.922
134.86	78.022
134.86	78.122
134.86	78.222
134.86	78.322
134.86	78.422
134.86	78.522
134.86	78.622
134.86	78.722
134.86	78.822
134.86	78.922
134.86	79.022
134.86	79.122
134.86	79.222
134.86	79.322
134.86	79.422
134.86	79.522
134.86	79.622
134.86	79.722
134.86	79.822
134.86	79.922
134.86	80.022
134.86	80.122
134.86	80.222
134.86	80.322
134.86	80.422
134.86	80.522
134.86	80.622
134.86	80.722
134.86	80.822
134.86	80.922
134.86	81.022
134.86	81.122
134.86	81.222
134.86	81.322
134.86	81.422
134.86	81.522
134.86	81.622
134.86	81.722
134.86	81.822
134.86	81.922
134.86	82.022
134.86	82.122
134.86	82.222
134.86	82.322
134.86	82.422
134.86	82.522
134.86	82.622
134.86	82.722
134.86	82.822
134.86	82.922
134.86	83.022
134.86	83.122
134.86	83.222
134.86	83.322
134.86	83.422
134.86	83.522
134.86	83.622
134.86	83.722
134.86	83.822
134.86	83.922
134.86	84.022
134.86	84.122
134.86	84.222
134.86	84.322
134.86	84.422
134.86	84.522
134.86	84.622
134.86	84.722
134.86	84.822
134.86	84.922
134.86	85.022
134.86	85.122
134.86	85.222
134.86	85.322
134.86	85.422
134.86	85.522
134.86	85.622
134.86	85.722
134.86	85.822
134.86	85.922
134.86	86.022
134.76	86.022
134.66	86.022
134.56	86.022
134.46	86.022
134.36	86.022
134.26	86.022
134.16	86.022
134.06	86.022
133.96	86.022
133.86	86.022
133.76	86.022
133.66	86.022
133.56	86.022
133.46	86.022
133.36	86.022
133.26	86.022
133.16	86.022
133.06	86.022
132.96	86.022
132.86	86.022
132.76	86.022
132.66	86.022
132.56	86.022
132.46	86.022
132.36	86.022
132.26	86.022
132.16	86.022
132.06	86.022
131.96	86.022
131.86	86.022
131.76	86.022
131.66	86.022
131.56	86.022
131.46	86.022
131.36	86.022
131.26	86.022
131.16	86.022
131.06	86.022
130.96	86.022
130.86	86.022
130.76	86.022
130.66	86.022
130.56	86.022
130.46	86.022
130.36	86.022
130.26	86.022
130.16	86.022
130.06	86.022
129.96	86.022
129.86	86.022
129.76	86.022
129.66	86.022
129.56	86.022
129.46	86.022
129.36	86.022
129.26	86.022
129.16	86.022
129.06	86.022
128.96	86.022
128.86	86.022
128.76	86.022
128.66	86.022
128.56	86.022
128.46	86.022
128.36	86.022
128.26	86.022
128.16	86.022
128.06	86.022
127.96	86.022
127.86	86.022
127.76	86.022
127.76	85.922
127.76	85.822
127.76	85.722
127.76	85.622
127.76	85.522
127.76	85.422
127.66	85.422
127.56	85.422
127.46	85.422
127.36	85.422
127.26	85.422
127.16	85.422
127.06	85.422
126.96	85.422
126.86	85.422
126.76	85.422
126.66	85.422
126.56	85.422
126.46	85.422
126.36	85.422
126.26	85.422
126.16	85.422
126.06	85.422
125.96	85.422
125.86	85.422
125.76	85.422
125.66	85.422
125.56	85.422
125.46	85.422
125.36	85.422
125.26	85.422
125.16	85.422
125.06	85.422
124.96	85.422
124.86	85.422
124.76	85.422
124.66	85.422
124.56	85.422
124.46	85.422
124.36	85.422
124.26	85.422
124.16	85.422
124.06	85.422
123.96	85.422
123.86	85.422
123.76	85.422
123.66	85.422
123.56	85.422
123.46	85.422
123.36	85.422
123.26	85.422
123.16	85.422
123.06	85.422
122.96	85.422
122.86	85.422
122.76	85.422
122.66	85.422
122.56	85.422
122.46	85.422
122.36	85.422
122.26	85.422
122.16	85.422
122.06	85.422
121.96	85.422
121.86	85.422
121.76	85.422
121.66	85.422
121.56	85.422
121.46	85.422
121.36	85.422
121.26	85.422
121.16	85.422
121.06	85.422
120.96	85.422
120.86	85.422
120.76	85.422
120.66	85.422
120.56	85.422
120.46	85.422
120.36	85.422
120.26	85.422
120.16	85.422
120.06	85.422
119.96	85.422
119.86	85.422
119.76	85.422
119.66	85.422
119.56	85.422
119.46	85.422
119.36	85.422
119.26	85.422
119.16	85.422
119.06	85.422
118.96	85.422
118.86	85.422
118.76	85.422
118.66	85.422
118.56	85.422
118.46	85.422
118.36	85.422
118.26	85.422
118.16	85.422
118.06	85.422
117.96	85.422
117.86	85.422
117.76	85.422
117.66	85.422
117.56	85.422
117.56	85.322
117.56	85.222
117.56	85.122
117.56	85.022
117.56	84.922
117.46	84.922
117.36	84.922
117.26	84.922
117.16	84.922
117.06	84.922
116.96	84.922
116.86	84.922
116.76	84.922
116.66	84.922
116.56	84.922
116.46	84.922
116.36	84.922
116.26	84.922
116.16	84.922
116.06	84.922
115.96	84.922
115.86	84.922
115.76	84.922
115.66	84.922
115.56	84.922
115.46	84.922
115.36	84.922
115.26	84.922
115.16	84.922
115.06	84.922
115.06	85.022
115.06	85.122
115.06	85.222
115.06	85.322
115.06	85.422
115.06	85.522
114.96	85.522
114.86	85.522
114.76	85.522
114.66	85.522
114.56	85.522
114.46	85.522
114.36	85.522
114.26	85.522
114.16	85.522
114.06	85.522
114.06	85.622
114.06	85.722
114.06	85.822
114.06	85.922
114.06	86.022
113.96	86.022
113.86	86.022
113.76	86.022
113.66	86.022
113.56	86.022
113.46	86.022
113.36	86.022
113.26	86.022
113.16	86.022
113.06	86.022
112.96	86.022
112.86	86.022
112.76	86.022
112.66	86.022
112.56	86.022
112.46	86.022
112.36	86.022
112.26	86.022
112.16	86.022
112.06	86.022
111.96	86.022
111.96	86.122
111.96	86.222
111.96	86.322
111.96	86.422
111.96	86.522
111.86	86.522
111.76	86.522
111.66	86.522
111.56	86.522
111.46	86.522
111.36	86.522
111.26	86.522
111.16	86.522
111.06	86.522
110.96	86.522
110.86	86.522
110.76	86.522
110.66	86.522
110.56	86.522
110.46	86.522
110.36	86.522
110.26	86.522
110.16	86.522
110.06	86.522
109.96	86.522
109.86	86.522
109.76	86.522
109.66	86.522
109.56	86.522
109.46	86.522
109.36	86.522
109.26	86.522
109.16	86.522
109.06	86.522
108.96	86.522
108.86	86.522
108.76	86.522
108.66	86.522
108.56	86.522
108.46	86.522
108.36	86.522
108.26	86.522
108.16	86.522
108.06	86.522
107.96	86.522
107.86	86.522
107.76	86.522
107.66	86.522
107.56	86.522
107.46	86.522
107.36	86.522
107.36	86.622
107.36	86.722
107.36	86.822
107.36	86.922
107.36	87.022
107.36	87.122
107.26	87.122
107.16	87.122
107.06	87.122
106.96	87.122
106.86	87.122
106.76	87.122
106.66	87.122
106.56	87.122
106.46	87.122
106.36	87.122
106.26	87.122
106.16	87.122
106.06	87.122
105.96	87.122
105.86	87.122
105.86	87.222
105.86	87.322
105.86	87.422
105.86	87.522
105.86	87.622
105.76	87.622
105.66	87.622
105.56	87.622
105.46	87.622
105.36	87.622
105.26	87.622
105.16	87.622
105.06	87.622
104.96	87.622
104.86	87.622
104.76	87.622
104.66	87.622
104.56	87.622
104.46	87.622
104.36	87.622
104.26	87.622
104.16	87.622
104.06	87.622
103.96	87.622
103.86	87.622
103.76	87.622
103.66	87.622
103.56	87.622
103.46	87.622
103.36	87.622
103.26	87.622
103.16	87.622
103.06	87.622
102.96	87.622
102.86	87.622
102.76	87.622
102.66	87.622
102.56	87.622
102.46	87.622
102.36	87.622
102.26	87.622
102.16	87.622
102.06	87.622
101.96	87.622
101.86	87.622
101.76	87.622
101.66	87.622
101.56	87.622
101.46	87.622
101.36	87.622
101.26	87.622
101.16	87.622
101.06	87.622
100.96	87.622
100.86	87.622
100.76	87.622
100.76	87.722
100.76	87.822
100.76	87.922
100.76	88.022
100.76	88.122
100.66	88.122
100.56	88.122
100.46	88.122
100.36	88.122
100.26	88.122
100.16	88.122
100.06	88.122
99.958	88.122
99.858	88.122
99.758	88.122
99.658	88.122
99.558	88.122
99.458	88.122
99.358	88.122
99.258	88.122
99.158	88.122
99.058	88.122
98.958	88.122
98.858	88.122
98.758	88.122
98.658	88.122
98.558	88.122
98.458	88.122
98.358	88.122
98.258	88.122
98.258	88.022
98.258	87.922
98.258	87.822
98.258	87.722
98.258	87.622
98.258	87.522
98.158	87.522
98.058	87.522
97.958	87.522
97.858	87.522
97.758	87.522
97.658	87.522
97.558	87.522
97.458	87.522
97.358	87.522
97.258	87.522
97.158	87.522
97.058	87.522
96.958	87.522
96.858	87.522
96.758	87.522
96.658	87.522
96.658	87.422
96.658	87.322
96.658	87.222
96.658	87.122
96.658	87.022
96.558	87.022
96.458	87.022
96.358	87.022
96.258	87.022
96.158	87.022
96.158	86.922
96.158	86.822
96.158	86.722
96.158	86.622
96.158	86.522
96.158	86.422
96.058	86.422
95.958	86.422
95.858	86.422
95.758	86.422
95.658	86.422
95.558	86.422
95.458	86.422
95.358	86.422
95.258	86.422
95.158	86.422
95.058	86.422
94.958	86.422
94.858	86.422
94.758	86.422
94.658	86.422
94.558	86.422
94.458	86.422
94.358	86.422
94.258	86.422
94.158	86.422
94.058	86.422
93.958	86.422
93.858	86.422
93.758	86.422
93.658	86.422
93.558	86.422
93.458	86.422
93.358	86.422
93.258	86.422
93.158	86.422
93.058	86.422
92.958	86.422
92.858	86.422
92.758	86.422
92.658	86.422
92.558	86.422
92.458	86.422
92.358	86.422
92.258	86.422
92.158	86.422
92.058	86.422
91.958	86.422
91.858	86.422
91.758	86.422
91.658	86.422
91.558	86.422
91.458	86.422
91.358	86.422
91.258	86.422
91.158	86.422
91.058	86.422
91.058	86.322
91.058	86.222
91.058	86.122
91.058	86.022
91.058	85.922
90.958	85.922
90.858	85.922
90.758	85.922
90.658	85.922
90.558	85.922
90.458	85.922
90.358	85.922
90.258	85.922
90.158	85.922
90.058	85.922
89.958	85.922
89.858	85.922
89.758	85.922
89.658	85.922
89.558	85.922
89.458	85.922
89.358	85.922
89.258	85.922
89.158	85.922
89.058	85.922
88.958	85.922
88.858	85.922
88.758	85.922
88.658	85.922
88.558	85.922
88.458	85.922
88.358	85.922
88.258	85.922
88.158	85.922
88.058	85.922
87.958	85.922
87.858	85.922
87.758	85.922
87.658	85.922
87.558	85.922
87.458	85.922
87.358	85.922
87.258	85.922
87.158	85.922
87.058	85.922
86.958	85.922
86.858	85.922
86.758	85.922
86.658	85.922
86.558	85.922
86.458	85.922
86.358	85.922
86.258	85.922
86.158	85.922
86.058	85.922
85.958	85.922
85.858	85.922
85.758	85.922
85.658	85.922
85.558	85.922
85.458	85.922
85.358	85.922
85.258	85.922
85.158	85.922
85.058	85.922
84.958	85.922
84.858	85.922
84.758	85.922
84.658	85.922
84.558	85.922
84.458	85.922
84.358	85.922
84.258	85.922
84.158	85.922
84.058	85.922
83.958	85.922
83.858	85.922
83.758	85.922
83.658	85.922
83.558	85.922
83.458	85.922
83.358	85.922
83.258	85.922
83.158	85.922
83.058	85.922
82.958	85.922
82.858	85.922
82.758	85.922
82.658	85.922
82.558	85.922
82.458	85.922
82.358	85.922
82.258	85.922
82.158	85.922
82.058	85.922
81.958	85.922
81.858	85.922
81.758	85.922
81.658	85.922
81.558	85.922
81.458	85.922
81.358	85.922
81.258	85.922
81.158	85.922
81.058	85.922
80.958	85.922
80.858	85.922
80.758	85.922
80.658	85.922
80.558	85.922
80.458	85.922
80.358	85.922
80.258	85.922
80.158	85.922
80.058	85.922
79.958	85.922
79.858	85.922
79.758	85.922
79.658	85.922
79.558	85.922
79.458	85.922
79.358	85.922
79.258	85.922
79.158	85.922
79.058	85.922
78.958	85.922
78.858	85.922
78.758	85.922
78.658	85.922
78.558	85.922
78.458	85.922
78.358	85.922
78.258	85.922
78.158	85.922
78.058	85.922
77.958	85.922
77.858	85.922
77.758	85.922
77.658	85.922
77.558	85.922
77.458	85.922
77.358	85.922
77.258	85.922
77.158	85.922
77.058	85.922
76.958	85.922
76.858	85.922
76.758	85.922
76.658	85.922
76.558	85.922
76.458	85.922
76.358	85.922
76.258	85.922
76.158	85.922
76.058	85.922
75.958	85.922
75.858	85.922
75.758	85.922
75.658	85.922
75.558	85.922
75.458	85.922
75.358	85.922
75.358	86.022
75.358	86.122
75.358	86.222
75.358	86.322
75.358	86.422
75.358	86.522
75.358	86.622
75.358	86.722
75.358	86.822
75.358	86.922
75.358	87.022
75.358	87.122
75.358	87.222
75.358	87.322
75.358	87.422
75.358	87.522
75.358	87.622
75.358	87.722
75.358	87.822
75.358	87.922
75.358	88.022
75.358	88.122
75.358	88.222
75.358	88.322
75.358	88.422
75.358	88.522
75.358	88.622
75.358	88.722
75.358	88.822
75.358	88.922
75.358	89.022
75.358	89.122
75.358	89.222
75.358	89.322
75.358	89.422
75.358	89.522
75.358	89.622
75.358	89.722
75.358	89.822
75.358	89.922
75.358	90.022
75.358	90.122
75.358	90.222
75.358	90.322
75.358	90.422
75.358	90.522
75.358	90.622
75.358	90.722
75.358	90.822
75.358	90.922
75.358	91.022
75.358	91.122
75.358	91.222
75.358	91.322
75.358	91.422
75.358	91.522
75.358	91.622
75.358	91.722
75.358	91.822
75.358	91.922
75.358	92.022
75.358	92.122
75.358	92.222
75.358	92.322
75.358	92.422
75.358	92.522
75.358	92.622
75.358	92.722
75.358	92.822
75.358	92.922
75.358	93.022
75.358	93.122
75.358	93.222
75.358	93.322
75.358	93.422
75.358	93.522
75.358	93.622
75.358	93.722
75.358	93.822
75.358	93.922
75.358	94.022
75.358	94.122
75.358	94.222
75.358	94.322
75.358	94.422
75.358	94.522
75.358	94.622
75.358	94.722
75.358	94.822
75.358	94.922
75.358	95.022
75.358	95.122
75.358	95.222
75.358	95.322
75.358	95.422
75.358	95.522
75.358	95.622
75.358	95.722
75.358	95.822
75.358	95.922
75.358	96.022
75.358	96.122
75.358	96.222
75.358	96.322
75.358	96.422
75.358	96.522
75.358	96.622
75.358	96.722
75.358	96.822
75.358	96.922
75.358	97.022
75.358	97.122
75.358	97.222
75.358	97.322
75.358	97.422
75.358	97.522
75.358	97.622
75.358	97.722
75.358	97.822
75.358	97.922
75.358	98.022
75.358	98.122
75.358	98.222
75.358	98.322
75.358	98.422
75.358	98.522
75.358	98.622
75.358	98.722
75.358	98.822
75.358	98.922
75.358	99.022
75.358	99.122
75.358	99.222
75.358	99.322
75.358	99.422
75.358	99.522
75.358	99.622
75.358	99.722
75.358	99.822
75.358	99.922
75.358	100.02
75.358	100.12
75.358	100.22
75.358	100.32
75.358	100.42
75.358	100.52
75.358	100.62
75.358	100.72
75.358	100.82
75.358	100.92
75.358	101.02
75.358	101.12
75.358	101.22
75.358	101.32
75.358	101.42
75.358	101.52
75.358	101.62
75.358	101.72
75.358	101.82
75.358	101.92
75.358	102.02
75.358	102.12
75.358	102.22
75.358	102.32
75.358	102.42
75.358	102.52
75.358	102.62
75.358	102.72
75.358	102.82
75.358	102.92
75.358	103.02
75.358	103.12
75.358	103.22
75.358	103.32
75.358	103.42
75.358	103.52
75.358	103.62
75.358	103.72
75.358	103.82
75.358	103.92
75.358	104.02
75.358	104.12
75.358	104.22
75.358	104.32
75.358	104.42
75.358	104.52
75.358	104.62
75.358	104.72
75.358	104.82
75.358	104.92
75.358	105.02
75.358	105.12
75.358	105.22
75.358	105.32
75.358	105.42
