59.571	30.614	1	2	1
58.866	30.579	1	2	1
58.16	30.544	1	2	1
57.455	30.509	1	2	1
56.749	30.473	1	2	1
56.044	30.438	1	2	1
55.339	30.438	1	2	1
54.633	30.403	1	2	1
53.928	30.403	1	2	1
53.222	30.403	1	2	1
52.517	30.403	1	2	1
51.812	30.403	1	2	1
51.106	30.438	1	2	1
50.401	30.473	1	2	1
49.695	30.509	1	2	1
48.99	30.544	1	2	1
48.285	30.579	1	2	1
47.579	30.65	1	2	1
46.874	30.685	1	2	1
46.168	30.791	1	2	1
45.463	30.861	1	2	1
44.758	30.932	1	2	1
44.052	31.038	1	2	1
43.347	31.143	1	2	1
42.641	31.249	1	2	1
41.936	31.39	1	2	1
41.231	31.531	1	2	1
40.525	31.672	1	2	1
39.82	31.849	1	2	1
39.114	32.025	1	2	1
38.409	32.202	1	2	1
37.704	32.378	1	2	1
36.998	32.589	1	2	1
36.293	32.801	1	2	1
35.587	33.048	1	2	1
34.882	33.295	1	2	1
34.177	33.542	1	2	1
33.471	33.824	1	2	1
32.766	34.141	1	2	1
32.06	34.424	1	2	1
31.355	34.776	1	2	1
30.65	35.129	1	2	1
29.944	35.482	1	2	1
29.239	35.87	1	2	1
28.533	36.293	1	2	1
27.828	36.716	1	2	1
27.123	37.21	1	2	1
26.417	37.704	1	2	1
25.712	38.197	1	2	1
25.006	38.762	1	2	1
24.301	39.326	1	2	1
23.596	39.961	1	2	1
22.89	40.596	1	2	1
22.185	41.231	1	2	1
21.479	41.901	1	2	1
20.774	42.606	1	2	1
20.104	43.312	1	2	1
19.434	44.017	1	2	1
18.799	44.722	1	2	1
18.164	45.428	1	2	1
17.564	46.133	1	2	1
17	46.839	1	2	1
16.471	47.544	1	2	1
15.942	48.249	1	2	1
15.448	48.955	1	2	1
14.99	49.66	1	2	1
14.567	50.366	1	2	1
14.143	51.071	1	2	1
13.755	51.776	1	2	1
13.367	52.482	1	2	1
13.015	53.187	1	2	1
12.732	53.893	1	2	1
12.415	54.598	1	2	1
12.168	55.303	1	2	1
11.921	56.009	1	2	1
11.71	56.714	1	2	1
11.498	57.42	1	2	1
11.322	58.125	1	2	1
11.181	58.83	1	2	1
11.075	59.536	1	2	1
10.969	60.241	1	2	1
10.898	60.947	1	2	1
10.828	61.652	1	2	1
10.793	62.357	1	2	1
10.757	63.063	1	2	1
10.722	63.768	1	2	1
10.687	64.474	1	2	1
10.757	65.179	1	2	1
10.863	65.884	1	2	1
11.04	66.59	1	2	1
11.216	67.295	1	2	1
11.463	68.001	1	2	1
11.745	68.706	1	2	1
12.062	69.411	1	2	1
12.45	70.117	1	2	1
12.909	70.822	1	2	1
13.403	71.528	1	2	1
13.967	72.233	1	2	1
14.637	72.938	1	2	1
15.342	73.608	1	2	1
16.048	74.173	1	2	1
16.753	74.667	1	2	1
17.459	75.09	1	2	1
18.164	75.478	1	2	1
18.869	75.831	1	2	1
19.575	76.148	1	2	1
20.28	76.43	1	2	1
20.986	76.642	1	2	1
21.691	76.853	1	2	1
22.396	77.065	1	2	1
23.102	77.206	1	2	1
23.807	77.347	1	2	1
24.513	77.488	1	2	1
25.218	77.629	1	2	1
25.923	77.77	1	2	1
26.629	77.876	1	2	1
27.334	77.982	1	2	1
28.04	78.053	1	2	1
28.745	78.088	1	2	1
29.45	78.123	1	2	1
30.156	78.088	1	2	1
30.861	78.053	1	2	1
31.567	77.947	1	2	1
32.272	77.806	1	2	1
32.977	77.559	1	2	1
33.683	77.241	1	2	1
34.388	76.712	1	2	1
35.023	76.007	1	2	1
35.411	75.301	1	2	1
35.658	74.596	1	2	1
35.799	73.891	1	2	1
35.87	73.185	1	2	1
35.87	72.48	1	2	1
35.834	71.774	1	2	1
35.764	71.069	1	2	1
35.658	70.364	1	2	1
35.552	69.658	1	2	1
35.376	68.953	1	2	1
35.235	68.247	1	2	1
35.023	67.542	1	2	1
34.811	66.837	1	2	1
34.6	66.131	1	2	1
34.388	65.426	1	2	1
34.141	64.72	1	2	1
33.894	64.015	1	2	1
33.648	63.31	1	2	1
33.401	62.604	1	2	1
33.154	61.899	1	2	1
32.907	61.193	1	2	1
32.589	60.488	1	2	1
32.307	59.783	1	2	1
32.06	59.077	1	2	1
31.814	58.372	1	2	1
31.637	57.666	1	2	1
31.496	56.961	1	2	1
31.461	56.256	1	2	1
31.531	55.55	1	2	1
31.849	54.845	1	2	1
32.519	54.316	1	2	1
33.224	54.139	1	2	1
33.93	54.104	1	2	1
34.635	54.492	1	2	1
35.341	54.915	1	2	1
36.046	55.339	1	2	1
36.751	55.762	1	2	1
37.457	56.22	1	2	1
38.162	56.644	1	2	1
38.868	57.102	1	2	1
39.573	57.561	1	2	1
40.278	58.019	1	2	1
40.984	58.478	1	2	1
41.689	58.936	1	2	1
42.395	59.395	1	2	1
43.1	59.853	1	2	1
43.805	60.347	1	2	1
44.511	60.805	1	2	1
45.216	61.299	1	2	1
45.922	61.793	1	2	1
46.627	62.322	1	2	1
47.332	62.816	1	2	1
48.038	63.345	1	2	1
48.743	63.909	1	2	1
49.449	64.474	1	2	1
49.731	65.144	2	3	2
49.801	65.849	2	3	2
49.872	66.554	2	3	2
50.013	67.26	2	3	2
50.189	67.965	2	3	2
50.436	68.671	2	3	2
50.754	69.376	2	3	2
51.106	70.081	2	3	2
51.565	70.787	2	3	2
52.059	71.492	2	3	2
52.693	72.198	2	3	2
53.399	72.868	2	3	2
54.104	73.432	2	3	2
54.81	73.926	2	3	2
55.515	74.314	2	3	2
56.22	74.667	2	3	2
56.926	74.949	2	3	2
57.631	75.16	2	3	2
58.337	75.337	2	3	2
59.042	75.443	2	3	2
59.747	75.548	2	3	2
60.453	75.584	2	3	2
61.158	75.548	2	3	2
61.864	75.513	2	3	2
62.569	75.407	2	3	2
63.274	75.266	2	3	2
63.98	75.055	2	3	2
64.685	74.808	2	3	2
65.391	74.526	2	3	2
66.096	74.138	2	3	2
66.801	73.714	2	3	2
67.507	73.185	2	3	2
68.212	72.586	2	3	2
68.918	71.88	2	3	2
69.482	71.175	2	3	2
69.94	70.469	2	3	2
70.364	69.764	2	3	2
70.681	69.059	2	3	2
70.963	68.353	2	3	2
71.175	67.648	2	3	2
71.351	66.942	2	3	2
71.457	66.237	2	3	2
71.528	65.532	2	3	2
49.695	64.685	2	3	3
49.766	63.98	2	3	3
49.872	63.274	2	3	3
49.978	62.569	2	3	3
50.154	61.864	2	3	3
50.401	61.158	2	3	3
50.683	60.453	2	3	3
51.071	59.747	2	3	3
51.494	59.042	2	3	3
51.988	58.337	2	3	3
52.588	57.631	2	3	3
53.293	56.926	2	3	3
53.998	56.361	2	3	3
54.704	55.868	2	3	3
55.409	55.444	2	3	3
56.115	55.127	2	3	3
56.82	54.845	2	3	3
57.525	54.598	2	3	3
58.231	54.422	2	3	3
58.936	54.281	2	3	3
59.642	54.21	2	3	3
60.347	54.175	2	3	3
61.052	54.175	2	3	3
61.758	54.21	2	3	3
62.675	54.351	2	3	3
63.38	54.492	2	3	3
64.086	54.704	2	3	3
64.791	54.951	2	3	3
65.496	55.268	2	3	3
66.202	55.621	2	3	3
66.907	56.079	2	3	3
67.613	56.608	2	3	3
68.318	57.243	2	3	3
68.988	57.949	2	3	3
69.552	58.654	2	3	3
70.011	59.359	2	3	3
70.399	60.065	2	3	3
70.752	60.77	2	3	3
70.999	61.476	2	3	3
71.21	62.181	2	3	3
71.386	62.886	2	3	3
71.492	63.592	2	3	3
71.528	64.297	2	3	3
71.563	65.003	2	3	3
71.88	64.72	3	12	4
72.586	64.015	3	12	4
73.291	63.31	3	12	4
73.961	62.604	3	12	4
74.631	61.899	3	12	4
75.301	61.193	3	12	4
75.972	60.488	3	12	4
76.642	59.783	3	12	4
77.312	59.077	3	12	4
77.982	58.372	3	12	4
78.652	57.666	3	12	4
79.322	56.961	3	12	4
79.992	56.256	3	12	4
80.662	55.55	3	12	4
81.333	54.845	3	12	4
82.003	54.139	3	12	4
82.708	53.434	3	12	4
83.378	52.729	3	12	4
84.048	52.023	3	12	4
84.754	51.318	3	12	4
85.424	50.612	3	12	4
86.129	49.907	3	12	4
86.835	49.202	3	12	4
87.54	48.496	3	12	4
88.246	47.791	3	12	4
88.951	47.085	3	12	4
89.656	46.38	3	12	4
90.362	45.71	3	12	4
91.067	45.04	3	12	4
91.773	44.37	3	12	4
92.478	43.7	3	12	4
93.183	43.065	3	12	4
93.889	42.43	3	12	4
94.594	41.795	3	12	4
95.3	41.195	3	12	4
96.005	40.596	3	12	4
96.71	40.031	3	12	4
97.416	39.502	3	12	4
98.121	39.044	3	12	4
98.827	38.656	3	12	4
99.532	38.409	3	12	4
100.24	38.691	3	12	4
100.94	39.15	3	12	4
101.65	39.608	3	12	4
102.35	40.031	3	12	4
103.06	40.49	3	12	4
103.76	40.913	3	12	4
104.47	41.336	3	12	4
105.18	41.76	3	12	4
105.88	42.148	3	12	4
106.59	42.571	3	12	4
107.29	42.959	3	12	4
108	43.312	3	12	4
108.7	43.7	3	12	4
109.41	44.052	3	12	4
110.11	44.405	3	12	4
110.82	44.722	3	12	4
111.52	45.005	3	12	4
112.23	45.251	3	12	4
112.93	45.463	3	12	4
113.64	45.604	3	12	4
114.35	45.534	3	12	4
114.87	44.969	3	12	4
114.91	44.264	3	12	4
114.73	43.558	3	12	4
114.45	42.853	3	12	4
114.13	42.148	3	12	4
113.78	41.442	3	12	4
113.43	40.737	3	12	4
113.01	40.031	3	12	4
112.62	39.326	3	12	4
112.23	38.621	3	12	4
111.81	37.915	3	12	4
111.38	37.21	3	12	4
110.99	36.504	3	12	4
110.61	35.799	3	12	4
110.29	35.094	3	12	4
110.01	34.388	3	12	4
109.76	33.683	3	12	4
109.55	32.977	3	12	4
109.41	32.272	3	12	4
109.3	31.567	3	12	4
109.23	30.861	3	12	4
109.2	30.156	3	12	4
109.16	29.45	3	12	4
109.2	28.745	3	12	4
109.27	28.04	3	12	4
109.34	27.334	3	12	4
109.48	26.629	3	12	4
109.72	25.923	3	12	4
110.15	25.218	3	12	4
110.78	24.513	3	12	4
111.49	23.948	3	12	4
112.19	23.49	3	12	4
112.9	23.172	3	12	4
113.6	22.926	3	12	4
114.31	22.714	3	12	4
115.02	22.573	3	12	4
115.72	22.467	3	12	4
116.43	22.396	3	12	4
117.13	22.326	3	12	4
117.84	22.326	3	12	4
118.54	22.326	3	12	4
119.25	22.361	3	12	4
119.95	22.432	3	12	4
120.66	22.502	3	12	4
121.36	22.608	3	12	4
122.07	22.714	3	12	4
122.77	22.855	3	12	4
123.48	22.996	3	12	4
124.19	23.172	3	12	4
124.89	23.384	3	12	4
125.6	23.56	3	12	4
126.3	23.807	3	12	4
127.01	24.019	3	12	4
127.71	24.301	3	12	4
128.42	24.548	3	12	4
129.12	24.83	3	12	4
129.83	25.148	3	12	4
130.53	25.465	3	12	4
131.24	25.782	3	12	4
131.95	26.135	3	12	4
132.65	26.523	3	12	4
133.36	26.911	3	12	4
134.06	27.299	3	12	4
134.77	27.722	3	12	4
135.47	28.145	3	12	4
136.18	28.604	3	12	4
136.88	29.098	3	12	4
137.59	29.592	3	12	4
138.29	30.085	3	12	4
139	30.614	3	12	4
139.7	31.179	3	12	4
140.41	31.743	3	12	4
141.12	32.413	3	12	4
141.82	33.119	3	12	4
142.49	33.824	3	12	4
143.09	34.529	3	12	4
143.65	35.235	3	12	4
144.18	35.94	3	12	4
144.64	36.646	3	12	4
145.07	37.351	3	12	4
145.45	38.056	3	12	4
145.77	38.762	3	12	4
146.02	39.467	3	12	4
146.23	40.173	3	12	4
146.41	40.878	3	12	4
146.51	41.583	3	12	4
146.58	42.289	3	12	4
146.58	42.994	3	12	4
146.51	43.7	3	12	4
146.37	44.405	3	12	4
146.19	45.11	3	12	4
145.91	45.816	3	12	4
145.59	46.521	3	12	4
145.21	47.227	3	12	4
144.71	47.932	3	12	4
144.11	48.637	3	12	4
143.44	49.343	3	12	4
142.74	49.978	3	12	4
142.03	50.542	3	12	4
141.33	51.071	3	12	4
140.62	51.494	3	12	4
139.92	51.917	3	12	4
139.21	52.27	3	12	4
138.51	52.623	3	12	4
137.8	52.905	3	12	4
137.09	53.187	3	12	4
136.39	53.399	3	12	4
135.68	53.61	3	12	4
134.98	53.787	3	12	4
134.27	53.928	3	12	4
133.57	53.998	3	12	4
132.86	54.069	3	12	4
132.16	54.139	3	12	4
131.45	54.245	3	12	4
130.75	54.386	3	12	4
130.04	54.563	3	12	4
129.34	54.739	3	12	4
128.63	54.951	3	12	4
127.92	55.198	3	12	4
127.22	55.444	3	12	4
126.51	55.727	3	12	4
125.81	56.044	3	12	4
125.1	56.361	3	12	4
124.4	56.714	3	12	4
123.69	57.102	3	12	4
122.99	57.49	3	12	4
122.28	57.913	3	12	4
121.58	58.372	3	12	4
120.87	58.83	3	12	4
120.16	59.324	3	12	4
119.46	59.818	3	12	4
118.75	60.382	3	12	4
118.05	60.947	3	12	4
117.34	61.511	3	12	4
116.64	62.11	3	12	4
115.93	62.745	3	12	4
115.23	63.415	3	12	4
114.52	64.086	3	12	4
113.82	64.791	3	12	4
113.15	65.496	3	12	4
112.51	66.202	3	12	4
111.88	66.907	3	12	4
111.28	67.613	3	12	4
110.68	68.318	3	12	4
110.11	69.023	3	12	4
109.55	69.729	3	12	4
109.05	70.434	3	12	4
108.63	71.14	3	12	4
108.24	71.845	3	12	4
107.89	72.55	3	12	4
107.57	73.256	3	12	4
107.29	73.961	3	12	4
107.04	74.667	3	12	4
106.83	75.372	3	12	4
106.62	76.077	3	12	4
106.48	76.783	3	12	4
106.37	77.488	3	12	4
106.27	78.194	3	12	4
106.2	78.899	3	12	4
106.16	79.604	3	12	4
106.13	80.31	3	12	4
106.2	81.015	3	12	4
106.34	81.721	3	12	4
106.59	82.426	3	12	4
106.97	83.131	3	12	4
107.5	83.837	3	12	4
108.21	84.472	3	12	4
108.91	84.965	3	12	4
109.62	85.318	3	12	4
110.32	85.636	3	12	4
111.03	85.847	3	12	4
111.74	86.059	3	12	4
112.44	86.2	3	12	4
113.15	86.306	3	12	4
113.85	86.412	3	12	4
114.56	86.482	3	12	4
115.26	86.517	3	12	4
115.97	86.553	3	12	4
116.67	86.588	3	12	4
117.38	86.553	3	12	4
118.08	86.553	3	12	4
118.79	86.517	3	12	4
119.49	86.482	3	12	4
120.2	86.412	3	12	4
120.91	86.341	3	12	4
121.61	86.27	3	12	4
122.32	86.2	3	12	4
123.02	86.094	3	12	4
123.73	86.024	3	12	4
124.43	85.882	3	12	4
125.14	85.777	3	12	4
125.84	85.671	3	12	4
126.55	85.53	3	12	4
127.25	85.389	3	12	4
127.96	85.248	3	12	4
128.66	85.071	3	12	4
129.37	84.895	3	12	4
130.08	84.331	3	12	4
130.71	83.625	3	12	4
131.27	82.92	3	12	4
131.73	82.214	3	12	4
132.05	81.509	3	12	4
132.33	80.804	3	12	4
132.54	80.098	3	12	4
132.72	79.393	3	12	4
132.86	78.687	3	12	4
132.97	77.982	3	12	4
133.04	77.277	3	12	4
133.11	76.571	3	12	4
133.14	75.866	3	12	4
133.21	75.16	3	12	4
133.25	74.455	3	12	4
133.29	73.75	3	12	4
133.36	73.044	3	12	4
133.39	72.339	3	12	4
133.43	71.633	3	12	4
133.5	70.928	3	12	4
133.57	70.223	3	12	4
133.64	69.517	3	12	4
133.74	68.812	3	12	4
133.88	68.106	3	12	4
134.06	67.401	3	12	4
134.27	66.696	3	12	4
134.59	65.99	3	12	4
135.05	65.285	3	12	4
135.72	64.65	3	12	4
136.42	64.332	3	12	4
137.09	63.874	3	12	4
137.8	63.733	3	12	4
138.51	63.698	3	12	4
139.21	63.698	3	12	4
139.92	63.733	3	12	4
140.62	63.768	3	12	4
141.33	63.839	3	12	4
142.03	63.945	3	12	4
142.74	64.015	3	12	4
143.44	64.156	3	12	4
144.15	64.262	3	12	4
144.85	64.368	3	12	4
145.56	64.509	3	12	4
146.26	64.65	3	12	4
146.97	64.826	3	12	4
147.68	64.967	3	12	4
148.38	65.144	3	12	4
149.09	65.32	3	12	4
149.79	65.496	3	12	4
150.5	65.673	3	12	4
151.2	65.884	3	12	4
151.91	66.096	3	12	4
152.61	66.308	3	12	4
153.32	66.554	3	12	4
154.02	66.801	3	12	4
154.73	67.084	3	12	4
155.43	67.401	3	12	4
156.14	67.789	3	12	4
156.78	68.424	3	12	4
157.41	69.129	3	12	4
158.08	69.835	3	12	4
158.72	70.54	3	12	4
159.24	71.245	3	12	4
159.74	71.951	3	12	4
160.16	72.656	3	12	4
160.48	73.362	3	12	4
160.76	74.067	3	12	4
161.01	74.772	3	12	4
161.18	75.478	3	12	4
161.32	76.183	3	12	4
161.47	76.889	3	12	4
161.54	77.594	3	12	4
161.57	78.299	3	12	4
161.61	79.005	3	12	4
161.57	79.71	3	12	4
161.57	80.416	3	12	4
161.5	81.121	3	12	4
161.47	81.826	3	12	4
161.32	82.532	3	12	4
161.08	83.237	3	12	4
160.83	83.943	3	12	4
160.55	84.648	3	12	4
160.23	85.353	3	12	4
159.91	86.059	3	12	4
159.53	86.764	3	12	4
159.1	87.47	3	12	4
158.64	88.175	3	12	4
158.15	88.88	3	12	4
157.59	89.586	3	12	4
156.99	90.291	3	12	4
156.32	90.997	3	12	4
155.61	91.667	3	12	4
154.91	92.266	3	12	4
154.2	92.795	3	12	4
153.5	93.289	3	12	4
152.79	93.748	3	12	4
152.08	94.171	3	12	4
151.38	94.524	3	12	4
150.67	94.876	3	12	4
149.97	95.194	3	12	4
149.26	95.476	3	12	4
148.56	95.758	3	12	4
147.85	95.97	3	12	4
147.15	96.181	3	12	4
146.44	96.393	3	12	4
145.74	96.534	3	12	4
145.03	96.675	3	12	4
144.32	96.816	3	12	4
143.62	96.922	3	12	4
142.91	96.993	3	12	4
142.21	97.063	3	12	4
141.5	97.098	3	12	4
140.8	97.063	3	12	4
140.09	97.028	3	12	4
139.39	96.993	3	12	4
138.68	96.957	3	12	4
137.98	96.922	3	12	4
137.27	96.887	3	12	4
136.57	96.851	3	12	4
135.86	96.816	3	12	4
135.15	96.816	3	12	4
134.45	96.816	3	12	4
133.74	96.816	3	12	4
133.04	96.816	3	12	4
132.33	96.816	3	12	4
131.63	96.816	3	12	4
130.92	96.816	3	12	4
130.22	96.816	3	12	4
129.51	96.816	3	12	4
128.81	96.816	3	12	4
128.1	96.816	3	12	4
127.4	96.816	3	12	4
126.69	96.816	3	12	4
125.98	96.816	3	12	4
125.28	96.816	3	12	4
124.57	96.816	3	12	4
123.87	96.816	3	12	4
123.16	96.816	3	12	4
122.46	96.816	3	12	4
121.75	96.816	3	12	4
121.05	96.816	3	12	4
120.34	96.816	3	12	4
119.64	96.816	3	12	4
118.93	96.816	3	12	4
118.23	96.816	3	12	4
117.52	96.816	3	12	4
116.81	96.781	3	12	4
116.11	96.781	3	12	4
115.4	96.781	3	12	4
114.7	96.781	3	12	4
113.99	96.781	3	12	4
113.29	96.781	3	12	4
112.58	96.781	3	12	4
111.88	96.781	3	12	4
111.17	96.781	3	12	4
110.47	96.781	3	12	4
109.76	96.781	3	12	4
109.05	96.781	3	12	4
108.35	96.781	3	12	4
107.64	96.781	3	12	4
106.94	96.781	3	12	4
106.23	96.781	3	12	4
105.53	96.781	3	12	4
104.82	96.781	3	12	4
104.12	96.781	3	12	4
103.41	96.781	3	12	4
102.71	96.781	3	12	4
102	96.781	3	12	4
101.3	96.781	3	12	4
100.59	96.781	3	12	4
99.885	96.781	3	12	4
99.179	96.781	3	12	4
98.474	96.781	3	12	4
97.768	96.781	3	12	4
97.063	96.781	3	12	4
96.358	96.781	3	12	4
95.652	96.781	3	12	4
94.947	96.781	3	12	4
94.241	96.781	3	12	4
93.536	96.781	3	12	4
92.831	96.781	3	12	4
92.125	96.781	3	12	4
91.42	96.781	3	12	4
90.714	96.781	3	12	4
90.009	96.781	3	12	4
89.304	96.781	3	12	4
88.598	96.781	3	12	4
87.893	96.781	3	12	4
87.187	96.781	3	12	4
86.482	96.781	3	12	4
85.777	96.781	3	12	4
85.071	96.781	3	12	4
84.366	96.781	3	12	4
83.66	96.746	3	12	4
82.955	96.746	3	12	4
82.25	96.746	3	12	4
81.544	96.746	3	12	4
80.839	96.746	3	12	4
80.133	96.746	3	12	4
79.428	96.746	3	12	4
78.723	96.746	3	12	4
78.017	96.746	3	12	4
77.312	96.746	3	12	4
76.606	96.746	3	12	4
75.901	96.746	3	12	4
75.196	96.746	3	12	4
74.49	96.746	3	12	4
73.785	96.746	3	12	4
73.079	96.746	3	12	4
72.374	96.746	3	12	4
71.669	96.746	3	12	4
70.963	96.746	3	12	4
70.258	96.746	3	12	4
69.552	96.746	3	12	4
68.847	96.746	3	12	4
68.142	96.746	3	12	4
67.436	96.746	3	12	4
66.731	96.746	3	12	4
66.025	96.746	3	12	4
65.32	96.746	3	12	4
64.615	96.746	3	12	4
63.909	96.746	3	12	4
63.204	96.746	3	12	4
62.498	96.746	3	12	4
61.793	96.746	3	12	4
61.088	96.746	3	12	4
60.382	96.746	3	12	4
59.677	96.746	3	12	4
58.971	96.746	3	12	4
58.266	96.746	3	12	4
57.561	96.746	3	12	4
56.855	96.746	3	12	4
56.15	96.746	3	12	4
55.444	96.746	3	12	4
54.739	96.746	3	12	4
54.034	96.746	3	12	4
53.328	96.746	3	12	4
52.623	96.746	3	12	4
51.917	96.746	3	12	4
51.212	96.71	3	12	4
50.507	96.71	3	12	4
49.801	96.71	3	12	4
49.096	96.71	3	12	4
48.39	96.71	3	12	4
47.685	96.71	3	12	4
46.98	96.71	3	12	4
46.274	96.71	3	12	4
45.569	96.71	3	12	4
44.863	96.71	3	12	4
44.158	96.71	3	12	4
43.453	96.71	3	12	4
42.747	96.71	3	12	4
42.042	96.71	3	12	4
41.336	96.71	3	12	4
40.631	96.71	3	12	4
39.926	96.71	3	12	4
39.22	96.71	3	12	4
38.515	96.71	3	12	4
37.809	96.71	3	12	4
37.104	96.71	3	12	4
36.399	96.71	3	12	4
35.693	96.71	3	12	4
34.988	96.71	3	12	4
34.282	96.71	3	12	4
33.577	96.71	3	12	4
32.872	96.71	3	12	4
32.166	96.71	3	12	4
31.461	96.71	3	12	4
30.755	96.71	3	12	4
30.05	96.71	3	12	4
29.345	96.71	3	12	4
28.639	96.71	3	12	4
27.934	96.71	3	12	4
27.228	96.71	3	12	4
26.523	96.71	3	12	4
25.994	96.922	3	12	4
25.994	97.627	3	12	4
25.994	98.333	3	12	4
25.994	99.038	3	12	4
25.994	99.744	3	12	4
25.994	100.45	3	12	4
26.029	101.15	3	12	4
26.029	101.86	3	12	4
26.029	102.57	3	12	4
26.029	103.27	3	12	4
26.029	103.98	3	12	4
26.029	104.68	3	12	4
26.029	105.39	3	12	4
26.029	106.09	3	12	4
26.029	106.8	3	12	4
26.029	107.5	3	12	4
26.029	108.21	3	12	4
26.029	108.91	3	12	4
26.029	109.62	3	12	4
26.029	110.32	3	12	4
26.029	111.03	3	12	4
26.029	111.74	3	12	4
26.029	112.44	3	12	4
26.029	113.15	3	12	4
26.029	113.85	3	12	4
26.029	114.56	3	12	4
26.029	115.26	3	12	4
26.029	115.97	3	12	4
26.029	116.67	3	12	4
26.065	117.38	3	12	4
26.065	118.08	3	12	4
26.065	118.79	3	12	4
26.065	119.49	3	12	4
26.065	120.2	3	12	4
26.065	120.91	3	12	4
26.065	121.61	3	12	4
26.065	122.32	3	12	4
26.065	123.02	3	12	4
26.065	123.73	3	12	4
26.065	124.43	3	12	4
26.065	125.14	3	12	4
26.065	125.84	3	12	4
26.065	126.55	3	12	4
26.065	127.25	3	12	4
26.065	127.96	3	12	4
26.065	128.66	3	12	4
26.065	129.37	3	12	4
26.065	130.08	3	12	4
26.065	130.78	3	12	4
26.065	131.49	3	12	4
26.065	132.19	3	12	4
26.065	132.9	3	12	4
26.1	133.6	3	12	4
26.1	134.31	3	12	4
26.1	135.01	3	12	4
26.1	135.72	3	12	4
26.1	136.42	3	12	4
26.1	137.13	3	12	4
26.1	137.84	3	12	4
