135.46	55.953	0	0
135.46	56.053	0	0
135.46	56.153	0	0
135.46	56.253	0	0
135.46	56.353	0	0
135.46	56.453	0	0
135.46	56.553	0	0
135.46	56.653	0	0
135.46	56.753	0	0
135.46	56.853	0	0
135.46	56.953	0	0
135.46	57.053	0	0
135.46	57.153	0	0
135.46	57.253	0	0
135.46	57.353	0	0
135.46	57.453	0	0
135.46	57.553	0	0
135.46	57.653	0	0
135.46	57.753	0	0
135.46	57.853	0	0
135.46	57.953	0	0
135.46	58.053	0	0
135.46	58.153	0	0
135.46	58.253	0	0
135.46	58.353	0	0
135.46	58.453	0	0
135.46	58.553	0	0
135.46	58.653	0	0
135.46	58.753	0	0
135.46	58.853	0	0
135.46	58.953	0	0
135.46	59.053	0	0
135.46	59.153	0	0
135.46	59.253	0	0
135.46	59.353	0	0
135.46	59.453	0	0
135.46	59.553	0	0
135.46	59.653	0	0
135.46	59.753	0	0
135.46	59.853	0	0
135.46	59.953	0	0
135.46	60.053	0	0
135.46	60.153	0	0
135.46	60.253	0	0
135.46	60.353	0	0
135.46	60.453	0	0
135.46	60.553	0	0
135.46	60.653	0	0
135.46	60.753	0	0
135.46	60.853	0	0
135.46	60.953	0	0
135.46	61.053	0	0
135.46	61.153	0	0
135.46	61.253	0	0
135.46	61.353	0	0
135.46	61.453	0	0
135.46	61.553	0	0
135.46	61.653	0	0
135.46	61.753	0	0
135.46	61.853	0	0
135.46	61.953	0	0
135.46	62.053	0	0
135.46	62.153	0	0
135.46	62.253	0	0
135.46	62.353	0	0
135.46	62.453	0	0
135.46	62.553	0	0
135.46	62.653	0	0
135.46	62.753	0	0
135.46	62.853	0	0
135.46	62.953	0	0
135.46	63.053	0	0
135.46	63.153	0	0
135.46	63.253	0	0
135.46	63.353	0	0
135.46	63.453	0	0
135.46	63.553	0	0
135.46	63.653	0	0
135.46	63.753	0	0
135.46	63.853	0	0
135.46	63.953	0	0
135.46	64.053	0	0
135.46	64.153	0	0
135.46	64.253	0	0
135.46	64.353	0	0
135.46	64.453	0	0
135.46	64.553	0	0
135.46	64.653	0	0
135.46	64.753	0	0
135.46	64.853	0	0
135.46	64.953	0	0
135.46	65.053	0	0
135.46	65.153	0	0
135.46	65.253	0	0
135.46	65.353	0	0
135.46	65.453	0	0
135.46	65.553	0	0
135.46	65.653	0	0
135.46	65.753	0	0
135.46	65.853	0	0
135.46	65.953	0	0
135.46	66.053	0	0
135.46	66.153	0	0
135.46	66.253	0	0
135.46	66.353	0	0
135.46	66.453	0	0
135.46	66.553	0	0
135.46	66.653	0	0
135.46	66.753	0	0
135.46	66.853	0	0
135.46	66.953	0	0
135.46	67.053	0	0
135.46	67.153	0	0
135.46	67.253	0	0
135.46	67.353	0	0
135.46	67.453	0	0
135.46	67.553	0	0
135.46	67.653	0	0
135.46	67.753	0	0
135.46	67.853	0	0
135.46	67.953	0	0
135.46	68.053	0	0
135.46	68.153	0	0
135.46	68.253	0	0
135.46	68.353	0	0
135.46	68.453	0	0
135.46	68.553	0	0
135.46	68.653	0	0
135.46	68.753	0	0
135.46	68.853	0	0
135.46	68.953	0	0
135.46	69.053	0	0
135.46	69.153	0	0
135.46	69.253	0	0
135.46	69.353	0	0
135.46	69.453	0	0
135.46	69.553	0	0
135.46	69.653	0	0
135.46	69.753	0	0
135.46	69.853	0	0
135.46	69.953	0	0
135.46	70.053	0	0
135.46	70.153	0	0
135.46	70.253	0	0
135.46	70.353	0	0
135.46	70.453	0	0
135.46	70.553	0	0
135.46	70.653	0	0
135.46	70.753	0	0
135.46	70.853	0	0
135.46	70.953	0	0
135.46	71.053	0	0
135.46	71.153	0	0
135.46	71.253	0	0
135.46	71.353	0	0
135.46	71.453	0	0
135.46	71.553	0	0
135.46	71.653	0	0
135.46	71.753	0	0
135.46	71.853	0	0
135.46	71.953	0	0
135.46	72.053	0	0
135.46	72.153	0	0
135.46	72.253	0	0
135.46	72.353	0	0
135.46	72.453	0	0
135.46	72.553	0	0
135.46	72.653	0	0
135.46	72.753	0	0
135.46	72.853	0	0
135.46	72.953	0	0
135.46	73.053	0	0
135.46	73.153	0	0
135.46	73.253	0	0
135.46	73.353	0	0
135.46	73.453	0	0
135.46	73.553	0	0
135.46	73.653	0	0
135.46	73.753	0	0
135.46	73.853	0	0
135.46	73.953	0	0
135.46	74.053	0	0
135.46	74.153	0	0
135.46	74.253	0	0
135.46	74.353	0	0
135.46	74.453	0	0
135.46	74.553	0	0
135.46	74.653	0	0
