135.46	57.486	0	0
135.46	57.586	0	0
135.46	57.686	0	0
135.46	57.786	0	0
135.46	57.886	0	0
135.46	57.986	0	0
135.46	58.086	0	0
135.46	58.186	0	0
135.46	58.286	0	0
135.46	58.386	0	0
135.46	58.486	0	0
135.46	58.586	0	0
135.46	58.686	0	0
135.46	58.786	0	0
135.46	58.886	0	0
135.46	58.986	0	0
135.46	59.086	0	0
135.46	59.186	0	0
135.46	59.286	0	0
135.46	59.386	0	0
135.46	59.486	0	0
135.46	59.586	0	0
135.46	59.686	0	0
135.46	59.786	0	0
135.46	59.886	0	0
135.46	59.986	0	0
135.46	60.086	0	0
135.46	60.186	0	0
135.46	60.286	0	0
135.46	60.386	0	0
135.46	60.486	0	0
135.46	60.586	0	0
135.46	60.686	0	0
135.46	60.786	0	0
135.46	60.886	0	0
135.46	60.986	0	0
135.46	61.086	0	0
135.46	61.186	0	0
135.46	61.286	0	0
135.46	61.386	0	0
135.46	61.486	0	0
135.46	61.586	0	0
135.46	61.686	0	0
135.46	61.786	0	0
135.46	61.886	0	0
135.46	61.986	0	0
135.46	62.086	0	0
135.46	62.186	0	0
135.46	62.286	0	0
135.46	62.386	0	0
135.46	62.486	0	0
135.46	62.586	0	0
135.46	62.686	0	0
135.46	62.786	0	0
135.46	62.886	0	0
135.46	62.986	0	0
135.46	63.086	0	0
135.46	63.186	0	0
135.46	63.286	0	0
135.46	63.386	0	0
135.46	63.486	0	0
135.46	63.586	0	0
135.46	63.686	0	0
135.46	63.786	0	0
135.46	63.886	0	0
135.46	63.986	0	0
135.46	64.086	0	0
135.46	64.186	0	0
135.46	64.286	0	0
135.46	64.386	0	0
135.46	64.486	0	0
135.46	64.586	0	0
135.46	64.686	0	0
135.46	64.786	0	0
135.46	64.886	0	0
135.46	64.986	0	0
135.46	65.086	0	0
135.46	65.186	0	0
135.46	65.286	0	0
135.46	65.386	0	0
135.46	65.486	0	0
135.46	65.586	0	0
135.46	65.686	0	0
135.46	65.786	0	0
135.46	65.886	0	0
135.46	65.986	0	0
135.46	66.086	0	0
135.46	66.186	0	0
135.46	66.286	0	0
135.46	66.386	0	0
135.46	66.486	0	0
135.46	66.586	0	0
135.46	66.686	0	0
135.46	66.786	0	0
135.46	66.886	0	0
135.46	66.986	0	0
135.46	67.086	0	0
135.46	67.186	0	0
135.46	67.286	0	0
135.46	67.386	0	0
135.46	67.486	0	0
135.46	67.586	0	0
135.46	67.686	0	0
135.46	67.786	0	0
135.46	67.886	0	0
135.46	67.986	0	0
135.46	68.086	0	0
135.46	68.186	0	0
135.46	68.286	0	0
135.46	68.386	0	0
135.46	68.486	0	0
135.46	68.586	0	0
135.46	68.686	0	0
135.46	68.786	0	0
135.46	68.886	0	0
135.46	68.986	0	0
135.46	69.086	0	0
135.46	69.186	0	0
135.46	69.286	0	0
135.46	69.386	0	0
135.46	69.486	0	0
135.46	69.586	0	0
135.46	69.686	0	0
135.46	69.786	0	0
135.46	69.886	0	0
135.46	69.986	0	0
135.46	70.086	0	0
135.46	70.186	0	0
135.46	70.286	0	0
135.46	70.386	0	0
135.46	70.486	0	0
135.46	70.586	0	0
135.46	70.686	0	0
135.46	70.786	0	0
135.46	70.886	0	0
135.46	70.986	0	0
135.46	71.086	0	0
135.46	71.186	0	0
135.46	71.286	0	0
135.46	71.386	0	0
135.46	71.486	0	0
135.46	71.586	0	0
135.46	71.686	0	0
135.46	71.786	0	0
135.46	71.886	0	0
135.46	71.986	0	0
135.46	72.086	0	0
135.46	72.186	0	0
135.46	72.286	0	0
135.46	72.386	0	0
135.46	72.486	0	0
135.46	72.586	0	0
135.46	72.686	0	0
135.46	72.786	0	0
135.46	72.886	0	0
135.46	72.986	0	0
135.46	73.086	0	0
135.46	73.186	0	0
135.46	73.286	0	0
135.46	73.386	0	0
135.46	73.486	0	0
135.46	73.586	0	0
135.46	73.686	0	0
135.46	73.786	0	0
135.46	73.886	0	0
135.46	73.986	0	0
135.46	74.086	0	0
135.46	74.186	0	0
135.46	74.286	0	0
135.46	74.386	0	0
135.46	74.486	0	0
135.46	74.586	0	0
135.46	74.686	0	0
135.46	74.786	0	0
135.46	74.886	0	0
135.46	74.986	0	0
135.46	75.086	0	0
135.46	75.186	0	0
135.46	75.286	0	0
135.46	75.386	0	0
135.46	75.486	0	0
135.46	75.586	0	0
135.46	75.686	0	0
135.46	75.786	0	0
135.46	75.886	0	0
135.46	75.986	0	0
135.46	76.086	0	0
135.46	76.186	0	0
135.46	76.286	0	0
135.46	76.386	0	0
135.46	76.486	0	0
135.46	76.586	0	0
135.46	76.686	0	0
135.46	76.786	0	0
135.46	76.886	0	0
135.46	76.986	0	0
135.46	77.086	0	0
135.46	77.186	0	0
135.46	77.286	0	0
135.46	77.386	0	0
135.46	77.486	0	0
135.46	77.586	0	0
135.46	77.686	0	0
135.46	77.786	0	0
135.46	77.886	0	0
135.46	77.986	0	0
135.46	78.086	0	0
135.46	78.186	0	0
135.46	78.286	0	0
135.46	78.386	0	0
135.46	78.486	0	0
135.46	78.586	0	0
135.46	78.686	0	0
135.46	78.786	0	0
135.46	78.886	0	0
135.46	78.986	0	0
135.46	79.086	0	0
135.46	79.186	0	0
135.46	79.286	0	0
135.46	79.386	0	0
135.46	79.486	0	0
135.46	79.586	0	0
135.46	79.686	0	0
135.46	79.786	0	0
135.46	79.886	0	0
135.46	79.986	0	0
135.46	80.086	0	0
135.46	80.186	0	0
135.46	80.286	0	0
135.46	80.386	0	0
135.46	80.486	0	0
135.46	80.586	0	0
135.46	80.686	0	0
135.46	80.786	0	0
135.46	80.886	0	0
135.46	80.986	0	0
135.46	81.086	0	0
135.46	81.186	0	0
135.46	81.286	0	0
135.46	81.386	0	0
135.46	81.486	0	0
135.46	81.586	0	0
