4233	3136
4233	3122
4233	3107
4233	3093
4233	3078
4233	3063
4233	3049
4233	3034
4233	3005
4233	2990
4233	2961
4233	2946
4233	2932
4233	2917
4233	2903
4233	2859
4233	2844
4233	2829
4233	2815
4233	2786
4233	2742
4233	2712
4233	2683
4233	2654
4233	2639
4233	2610
4233	2596
4233	2566
4233	2552
4233	2537
4233	2522
4233	2508
4233	2493
4233	2479
4218	2479
4218	2464
4218	2449
4218	2435
4218	2420
4218	2405
4218	2376
4218	2362
4218	2347
4218	2332
4218	2318
4218	2303
4218	2289
4218	2274
4218	2259
4218	2245
4218	2230
4218	2215
4218	2201
4218	2186
4204	2186
4189	2186
4174	2186
4145	2186
4116	2186
4101	2186
4058	2186
4043	2186
4014	2201
3970	2201
3941	2201
3897	2201
3853	2201
3809	2201
3780	2201
3765	2201
3751	2201
3736	2201
3721	2201
3721	2215
3707	2215
3677	2215
3663	2215
3648	2201
3634	2201
3619	2201
3619	2186
3604	2186
3590	2186
3575	2186
3560	2186
3560	2172
3546	2172
3531	2172
3517	2172
3502	2172
3487	2172
3473	2172
3458	2172
3443	2172
3429	2157
3414	2157
3385	2142
3370	2142
3356	2142
3341	2142
3327	2142
3312	2142
3297	2142
3283	2142
3268	2142
3239	2128
3224	2128
3210	2128
3195	2128
3180	2128
3166	2142
3151	2142
3136	2142
3122	2157
3107	2172
3093	2172
3078	2172
3063	2172
3049	2172
3034	2172
3020	2172
3005	2172
2990	2172
2976	2172
2961	2186
2946	2186
2932	2186
2917	2186
2903	2186
2888	2186
2873	2186
2859	2186
2844	2186
2829	2186
2800	2186
2786	2186
2756	2186
2742	2186
2727	2186
2712	2186
2698	2186
2683	2186
2669	2186
2654	2186
2639	2186
2625	2186
2610	2186
2596	2186
2581	2186
2566	2186
2552	2186
2537	2186
2522	2186
2508	2186
2508	2157
2508	2098
2508	2084
2508	2025
2508	1952
2508	1894
2508	1835
2508	1791
2508	1733
2508	1718
2508	1689
2508	1645
2508	1616
2508	1558
2508	1470
2508	1455
2508	1441
2508	1426
2508	1397
2508	1382
2508	1353
2508	1338
2508	1324
2508	1294
2508	1265
2508	1250
2508	1236
2508	1192
2508	1119
2508	1104
2508	1090
2493	1031
2493	973
2479	900
2479	870
2479	856
2479	841
2479	827
2479	812
2479	797
2479	783
2479	768
2479	753
2479	739
2479	724
2479	710
2493	695
2493	680
2508	666
2522	636
2537	622
2537	607
2537	593
2522	593
2508	578
2508	563
2493	563
2493	549
2493	534
2479	534
2479	520
2479	505
2493	490
2493	476
2508	476
2522	476
2522	461
2522	446
2508	446
2508	432
2508	417
2508	403
2508	388
